CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
14652.0,77,1,94.28,2,1,1,211,Churned
14653.0,1,7,1358.59,5,5,5,555,Champions
14655.0,8,4,507.33000000000004,5,4,3,543,Regular
14656.0,169,2,240.95000000000002,2,3,2,232,Regular
14657.0,18,4,695.97,4,4,4,444,Champions
14658.0,5,2,135.05,5,3,1,531,Regular
14659.0,9,9,2398.33,5,5,5,555,Champions
14660.0,87,2,118.36,2,3,1,231,Regular
14661.0,27,1,11.049999999999999,4,1,1,411,Regular
14662.0,29,4,577.64,4,4,4,444,Champions
14664.0,20,2,528.16,4,3,4,434,Regular
14665.0,61,4,1189.76,3,4,5,345,Regular
14666.0,24,1,124.94999999999999,4,1,1,411,Regular
14667.0,11,25,4977.77,5,5,5,555,Champions
14669.0,242,3,1063.48,1,3,4,134,Regular
14670.0,280,2,411.53,1,3,3,133,Regular
14672.0,235,2,523.37,1,3,3,133,Regular
14673.0,3,5,1037.28,5,4,4,544,Champions
14675.0,16,1,477.65,4,1,3,413,Regular
14676.0,283,1,50.400000000000006,1,1,1,111,Churned
14680.0,72,14,1251.35,3,5,5,355,Regular
14681.0,212,1,31.5,1,1,1,111,Churned
14684.0,26,5,1095.97,4,4,4,444,Champions
14687.0,107,1,177.42000000000002,2,1,2,212,Churned
14688.0,8,20,2584.27,5,5,5,555,Champions
14689.0,209,1,82.8,1,1,1,111,Churned
14690.0,44,2,371.7,3,3,3,333,Regular
14691.0,31,4,886.96,4,4,4,444,Champions
14692.0,137,4,571.15,2,4,4,244,Regular
14693.0,265,1,45.4,1,1,1,111,Churned
14696.0,4,7,1434.66,5,5,5,555,Champions
14697.0,218,2,112.46,1,3,1,131,Regular
14698.0,2,5,1119.26,5,4,4,544,Champions
14699.0,214,1,109.13000000000001,1,1,1,111,Churned
14700.0,32,3,1324.98,4,3,5,435,Regular
14701.0,11,9,1734.83,5,5,5,555,Champions
14702.0,1,17,2525.04,5,5,5,555,Champions
14703.0,15,1,318.17,5,1,3,513,Regular
14704.0,20,7,1392.33,4,5,5,455,Champions
14708.0,3,2,312.63,5,3,3,533,Regular
14709.0,15,13,2353.4,5,5,5,555,Champions
14710.0,14,4,589.13,5,4,4,544,Champions
14711.0,10,11,1728.69,5,5,5,555,Champions
14712.0,75,2,78.45,2,3,1,231,Regular
14713.0,9,11,1988.61,5,5,5,555,Champions
14714.0,24,1,46.9,4,1,1,411,Regular
14715.0,25,4,592.78,4,4,4,444,Champions
14716.0,43,2,226.84,3,3,2,332,Regular
14719.0,2,5,1318.99,5,4,5,545,Champions
14720.0,6,3,436.68,5,3,3,533,Regular
14722.0,147,1,142.93,2,1,2,212,Churned
14723.0,10,6,1046.58,5,5,4,554,Champions
14725.0,25,1,314.22,4,1,3,413,Regular
14727.0,274,1,116.03,1,1,1,111,Churned
14729.0,374,1,290.79,1,1,3,113,Churned
14730.0,1,8,1673.19,5,5,5,555,Champions
14731.0,47,3,334.15999999999997,3,3,3,333,Regular
14732.0,8,8,1891.65,5,5,5,555,Champions
14733.0,16,12,1419.6100000000001,4,5,5,455,Champions
14735.0,4,25,2404.08,5,5,5,555,Champions
14737.0,4,2,123.3,5,3,1,531,Regular
14738.0,43,7,933.6600000000001,3,5,4,354,Regular
14739.0,20,6,345.0,4,5,3,453,Regular
14740.0,197,3,1300.36,1,3,5,135,Regular
14741.0,12,6,727.34,5,5,4,554,Champions
14744.0,60,4,140.78,3,4,2,342,Regular
14745.0,113,5,814.18,2,4,4,244,Regular
14747.0,249,1,224.65,1,1,2,112,Churned
14748.0,29,5,1177.81,4,4,5,445,Champions
14752.0,44,1,30.0,3,1,1,311,Regular
14753.0,87,1,543.25,2,1,4,214,Churned
14754.0,45,2,506.71999999999997,3,3,3,333,Regular
14755.0,10,11,3041.81,5,5,5,555,Champions
14756.0,15,1,510.52000000000004,5,1,3,513,Regular
14757.0,75,1,314.38,2,1,3,213,Churned
14758.0,145,4,748.82,2,4,4,244,Regular
14759.0,5,3,1198.07,5,3,5,535,Regular
14760.0,297,1,89.2,1,1,1,111,Churned
14761.0,59,2,158.10000000000002,3,3,2,332,Regular
14762.0,264,1,191.62,1,1,2,112,Churned
14764.0,47,1,19.799999999999997,3,1,1,311,Regular
14765.0,29,3,205.61,4,3,2,432,Regular
14766.0,8,6,1868.66,5,5,5,555,Champions
14768.0,127,1,80.10000000000001,2,1,1,211,Churned
14769.0,3,8,7367.97,5,5,5,555,Champions
14770.0,232,2,693.17,1,3,4,134,Regular
14772.0,112,1,126.50999999999999,2,1,1,211,Churned
14775.0,58,3,507.9,3,3,3,333,Regular
14776.0,51,9,510.65999999999997,3,5,3,353,Regular
14778.0,127,2,455.26,2,3,3,233,Regular
14779.0,281,3,195.5,1,3,2,132,Regular
14780.0,55,2,338.72,3,3,3,333,Regular
14782.0,320,1,110.10000000000001,1,1,1,111,Churned
14784.0,26,2,176.84,4,3,2,432,Regular
14785.0,15,1,9.48,5,1,1,511,Regular
14788.0,7,2,324.69,5,3,3,533,Regular
14789.0,29,1,79.8,4,1,1,411,Regular
14790.0,17,4,480.6,4,4,3,443,Regular
14792.0,64,1,6.2,3,1,1,311,Regular
14793.0,21,1,228.99,4,1,2,412,Regular
14794.0,3,6,987.02,5,5,4,554,Champions
14795.0,166,1,131.45000000000002,2,1,1,211,Churned
14796.0,1,17,6070.11,5,5,5,555,Champions
14798.0,53,3,163.66,3,3,2,332,Regular
14799.0,51,1,106.97,3,1,1,311,Regular
14800.0,48,12,2716.87,3,5,5,355,Regular
14801.0,61,1,177.68,3,1,2,312,Regular
14803.0,162,3,198.45000000000002,2,3,2,232,Regular
14804.0,9,1,126.72,5,1,1,511,Regular
14805.0,15,4,333.8,5,4,3,543,Regular
14806.0,75,1,55.5,2,1,1,211,Churned
14808.0,40,7,1214.87,3,5,5,355,Regular
14810.0,41,11,2038.08,3,5,5,355,Regular
14813.0,370,2,121.43,1,3,1,131,Regular
14815.0,37,2,604.02,3,3,4,334,Regular
14816.0,197,1,11.9,1,1,1,111,Churned
14817.0,200,2,855.2,1,3,4,134,Regular
14818.0,74,3,369.05,2,4,3,243,Regular
14819.0,64,2,176.07,3,3,2,332,Regular
14820.0,21,4,443.29,4,4,3,443,Regular
14821.0,367,1,48.800000000000004,1,1,1,111,Churned
14823.0,180,3,241.03,2,4,2,242,Regular
14824.0,10,4,241.86,5,4,2,542,Regular
14825.0,4,12,1669.24,5,5,5,555,Champions
14829.0,29,4,616.03,4,4,4,444,Champions
14830.0,53,1,186.63,3,1,2,312,Regular
14834.0,18,6,1001.2,4,5,4,454,Champions
14836.0,10,3,102.44999999999999,5,4,1,541,Regular
14837.0,90,4,1475.14,2,4,5,245,Regular
14840.0,268,1,62.85,1,1,1,111,Churned
14841.0,53,6,1647.95,3,5,5,355,Regular
14842.0,44,4,2157.64,3,4,5,345,Regular
14844.0,64,4,1660.51,3,4,5,345,Regular
14847.0,149,1,231.3,2,1,2,212,Churned
14849.0,22,23,4105.58,4,5,5,455,Champions
14850.0,312,1,176.85,1,1,2,112,Churned
14851.0,23,2,413.31,4,3,3,433,Regular
14852.0,58,6,1860.06,3,5,5,355,Regular
14853.0,24,2,88.5,4,3,1,431,Regular
14854.0,78,7,1383.1,2,5,5,255,Regular
14855.0,135,1,223.85,2,1,2,212,Churned
14856.0,36,3,912.98,3,4,4,344,Regular
14857.0,60,2,1007.85,3,3,4,334,Regular
14859.0,13,4,803.38,5,4,4,544,Champions
14860.0,19,1,88.72,4,1,1,411,Regular
14861.0,52,1,34.650000000000006,3,1,1,311,Regular
14862.0,26,2,603.3,4,3,4,434,Regular
14863.0,29,1,202.07999999999998,4,1,2,412,Regular
14865.0,7,1,15.0,5,1,1,511,Regular
14866.0,141,1,70.97,2,1,1,211,Churned
14867.0,186,3,544.4200000000001,1,4,4,144,Regular
14868.0,3,8,2231.26,5,5,5,555,Champions
14869.0,9,2,555.85,5,3,4,534,Regular
14870.0,262,1,196.75,1,1,2,112,Churned
14871.0,3,4,522.38,5,4,3,543,Regular
14873.0,210,1,379.93,1,1,3,113,Churned
14875.0,108,2,632.75,2,3,4,234,Regular
14878.0,13,9,947.87,5,5,4,554,Champions
14880.0,77,3,584.73,2,4,4,244,Regular
14881.0,20,1,164.07999999999998,4,1,2,412,Regular
14882.0,27,2,107.4,4,3,1,431,Regular
14883.0,19,6,554.95,4,5,4,454,Champions
14886.0,253,1,290.2,1,1,3,113,Churned
14888.0,207,1,328.7,1,1,3,113,Churned
14889.0,336,1,122.7,1,1,1,111,Churned
14890.0,254,1,125.65,1,1,1,111,Churned
14891.0,148,2,438.1,2,3,3,233,Regular
14893.0,10,2,1044.54,5,3,4,534,Regular
14894.0,85,1,351.8,2,1,3,213,Churned
14895.0,8,17,6368.43,5,5,5,555,Champions
14896.0,205,2,402.57,1,3,3,133,Regular
14897.0,8,4,522.16,5,4,3,543,Regular
14898.0,23,6,799.0699999999999,4,5,4,454,Champions
14901.0,11,9,857.86,5,5,4,554,Champions
14902.0,26,1,281.78000000000003,4,1,2,412,Regular
14903.0,21,5,2289.68,4,4,5,445,Champions
14904.0,2,2,318.14,5,3,3,533,Regular
14905.0,158,2,131.35,2,3,1,231,Regular
14907.0,3,7,2423.51,5,5,5,555,Champions
14908.0,74,1,65.7,2,1,1,211,Churned
14910.0,3,4,365.29,5,4,3,543,Regular
14911.0,1,188,65746.19,5,5,5,555,Champions
14912.0,17,2,293.65,4,3,3,433,Regular
14913.0,36,4,708.14,3,4,4,344,Regular
14915.0,91,2,158.98,2,3,2,232,Regular
14916.0,71,4,943.02,3,4,4,344,Regular
14918.0,116,2,325.55,2,3,3,233,Regular
14920.0,213,2,800.47,1,3,4,134,Regular
14921.0,30,2,1014.45,4,3,4,434,Regular
14923.0,51,1,538.1,3,1,4,314,Regular
14924.0,246,1,120.65,1,1,1,111,Churned
14929.0,32,1,129.68,4,1,1,411,Regular
14930.0,109,3,1620.85,2,4,5,245,Regular
14931.0,5,4,503.36,5,4,3,543,Regular
14932.0,366,1,205.83,1,1,2,112,Churned
14934.0,82,2,1150.41,2,3,5,235,Regular
14936.0,34,8,4751.17,3,5,5,355,Regular
14937.0,57,2,358.44,3,3,3,333,Regular
14944.0,30,9,1725.08,4,5,5,455,Champions
14946.0,14,1,100.9,5,1,1,511,Regular
14947.0,72,2,145.5,3,3,2,332,Regular
14948.0,23,6,820.19,4,5,4,454,Champions
14950.0,19,1,179.78,4,1,2,412,Regular
14951.0,79,1,191.84,2,1,2,212,Churned
14952.0,60,6,1009.14,3,5,4,354,Regular
14953.0,25,1,256.24,4,1,2,412,Regular
14954.0,12,1,202.77,5,1,2,512,Regular
14957.0,253,1,58.49,1,1,1,111,Churned
14958.0,147,3,203.38,2,4,2,242,Regular
14959.0,64,4,611.34,3,4,4,344,Regular
14960.0,8,2,120.62,5,3,1,531,Regular
14961.0,11,9,4527.08,5,5,5,555,Champions
14962.0,271,1,46.550000000000004,1,1,1,111,Churned
14963.0,10,5,848.05,5,4,4,544,Champions
14964.0,247,1,81.75,1,1,1,111,Churned
14965.0,96,1,423.75,2,1,3,213,Churned
14966.0,15,1,157.48,5,1,2,512,Regular
14967.0,50,1,30.0,3,1,1,311,Regular
14968.0,30,1,134.05,4,1,1,411,Regular
14970.0,68,1,102.31,3,1,1,311,Regular
14971.0,35,3,837.94,3,4,4,344,Regular
14972.0,128,1,69.37,2,1,1,211,Churned
14973.0,107,3,348.52,2,4,3,243,Regular
14974.0,37,1,94.49000000000001,3,1,1,311,Regular
14975.0,57,1,38.65,3,1,1,311,Regular
14976.0,57,6,607.46,3,5,4,354,Regular
14978.0,72,5,1745.06,3,4,5,345,Regular
14981.0,246,1,88.2,1,1,1,111,Churned
14984.0,19,2,165.57,4,3,2,432,Regular
14985.0,198,2,258.0,1,3,2,132,Regular
14988.0,212,1,276.79,1,1,2,112,Churned
14995.0,39,2,212.63,3,3,2,332,Regular
14997.0,46,1,26.72,3,1,1,311,Regular
14998.0,170,2,344.66,2,3,3,233,Regular
15000.0,48,1,459.92,3,1,3,313,Regular
15002.0,116,4,1268.3700000000001,2,4,5,245,Regular
15004.0,147,1,800.97,2,1,4,214,Churned
15005.0,16,28,5772.36,4,5,5,455,Champions
15006.0,51,1,456.69,3,1,3,313,Regular
15007.0,159,1,146.96,2,1,2,212,Churned
15009.0,12,3,1116.63,5,4,4,544,Champions
15010.0,36,1,266.19,3,1,2,312,Regular
15012.0,54,2,369.14,3,3,3,333,Regular
15014.0,43,2,177.67000000000002,3,3,2,332,Regular
15016.0,173,1,130.21,2,1,1,211,Churned
15017.0,34,1,115.63,3,1,1,311,Regular
15018.0,39,3,304.66,3,4,3,343,Regular
15019.0,267,1,239.05,1,1,2,112,Churned
15021.0,9,9,1650.52,5,5,5,555,Champions
15022.0,12,3,774.69,5,4,4,544,Champions
15023.0,3,11,5157.27,5,5,5,555,Champions
15024.0,10,7,1361.6,5,5,5,555,Champions
15025.0,33,1,335.06,4,1,3,413,Regular
15026.0,80,3,343.75,2,4,3,243,Regular
15027.0,31,4,373.85,4,4,3,443,Regular
15028.0,8,4,345.84000000000003,5,4,3,543,Regular
15031.0,4,4,508.09000000000003,5,4,3,543,Regular
15032.0,256,3,339.1,1,4,3,143,Regular
15033.0,5,10,2223.37,5,5,5,555,Champions
15034.0,16,8,2933.3,4,5,5,455,Champions
15035.0,90,1,227.29000000000002,2,1,2,212,Churned
15036.0,72,3,388.5,3,4,3,343,Regular
15038.0,59,6,435.09,3,5,3,353,Regular
15039.0,10,45,11774.99,5,5,5,555,Champions
15041.0,170,1,168.4,2,1,2,212,Churned
15042.0,199,1,46.68,1,1,1,111,Churned
15044.0,19,17,5332.27,4,5,5,455,Champions
15045.0,152,1,60.06,2,1,1,211,Churned
15046.0,9,15,1236.18,5,5,5,555,Champions
15047.0,270,1,329.7,1,1,3,113,Churned
15048.0,65,4,320.14,3,4,3,343,Regular
15049.0,274,1,40.050000000000004,1,1,1,111,Churned
15050.0,25,2,745.27,4,3,4,434,Regular
15051.0,23,3,1049.36,4,4,4,444,Champions
15052.0,319,1,135.88,1,1,2,112,Churned
15053.0,5,3,457.19,5,4,3,543,Regular
15054.0,12,2,302.1,5,3,3,533,Regular
15057.0,316,1,35.400000000000006,1,1,1,111,Churned
15058.0,25,11,1571.94,4,5,5,455,Champions
15059.0,41,9,1065.52,3,5,4,354,Regular
15060.0,8,3,274.71,5,4,2,542,Regular
15061.0,128,16,611.75,2,5,4,254,Regular
15062.0,71,4,722.6,3,4,4,344,Regular
15063.0,213,1,30.599999999999998,1,1,1,111,Churned
15065.0,38,4,1907.4,3,4,5,345,Regular
15066.0,53,1,596.29,3,1,4,314,Regular
15067.0,78,3,1065.04,2,4,4,244,Regular
15068.0,46,2,450.9,3,3,3,333,Regular
15069.0,179,1,879.33,2,1,4,214,Churned
15071.0,94,2,306.02,2,3,3,233,Regular
15073.0,10,3,814.45,5,4,4,544,Champions
15074.0,105,1,576.07,2,1,4,214,Churned
15075.0,78,1,319.36,2,1,3,213,Churned
15076.0,173,1,547.74,2,1,4,214,Churned
15078.0,7,32,6902.4800000000005,5,5,5,555,Champions
15079.0,213,3,590.64,1,4,4,144,Regular
15081.0,22,5,394.6,4,4,3,443,Regular
15083.0,257,1,27.9,1,1,1,111,Churned
15087.0,282,1,193.66,1,1,2,112,Churned
15088.0,21,2,892.34,4,3,4,434,Regular
15089.0,10,6,1739.99,5,5,5,555,Champions
15090.0,308,1,337.52,1,1,3,113,Churned
15091.0,68,1,386.05,3,1,3,313,Regular
15092.0,215,2,406.81,1,3,3,133,Regular
15093.0,18,6,553.34,4,5,4,454,Champions
15095.0,104,4,537.54,2,4,4,244,Regular
15096.0,43,1,130.09,3,1,1,311,Regular
15097.0,4,1,238.72,5,1,2,512,Regular
15099.0,84,1,238.70000000000002,2,1,2,212,Churned
15101.0,9,2,79.45,5,3,1,531,Regular
15103.0,31,2,489.76,4,3,3,433,Regular
15104.0,197,2,576.59,1,3,4,134,Regular
15105.0,18,7,1338.99,4,5,5,455,Champions
15106.0,18,5,1101.77,4,4,4,444,Champions
15107.0,334,3,83.7,1,4,1,141,Regular
15108.0,142,3,736.95,2,4,4,244,Regular
15109.0,246,1,327.15000000000003,1,1,3,113,Churned
15110.0,24,4,396.0,4,4,3,443,Regular
15111.0,29,3,1322.0,4,4,5,445,Champions
15113.0,10,2,405.57,5,3,3,533,Regular
15114.0,30,10,1695.2,4,5,5,455,Champions
15115.0,18,1,238.81,4,1,2,412,Regular
15116.0,18,4,509.42,4,4,3,443,Regular
15117.0,15,5,1028.83,5,4,4,544,Champions
15119.0,246,1,149.6,1,1,2,112,Churned
15120.0,134,1,141.79999999999998,2,1,2,212,Churned
15121.0,50,2,378.67,3,3,3,333,Regular
15122.0,114,3,1042.66,2,4,4,244,Regular
15123.0,7,2,1388.01,5,3,5,535,Regular
15124.0,23,2,106.1,4,3,1,431,Regular
15125.0,113,4,166.5,2,4,2,242,Regular
15127.0,66,1,240.21,3,1,2,312,Regular
15128.0,60,4,1146.04,3,4,5,345,Regular
15129.0,50,10,840.1700000000001,3,5,4,354,Regular
15130.0,170,1,323.15000000000003,2,1,3,213,Churned
15132.0,18,5,749.69,4,4,4,444,Champions
15133.0,128,3,223.7,2,4,2,242,Regular
15134.0,15,8,974.0500000000001,5,5,4,554,Champions
15135.0,239,1,139.05,1,1,2,112,Churned
15136.0,3,4,1084.38,5,4,4,544,Champions
15139.0,240,2,134.08,1,3,1,131,Regular
15140.0,52,7,1124.67,3,5,5,355,Regular
15142.0,46,1,287.3,3,1,3,313,Regular
15143.0,226,1,215.85,1,1,2,112,Churned
15144.0,8,15,2110.56,5,5,5,555,Champions
15145.0,4,4,608.09,5,4,4,544,Champions
15146.0,165,2,881.4399999999999,2,3,4,234,Regular
15147.0,240,1,401.5,1,1,3,113,Churned
15148.0,11,1,291.45,5,1,3,513,Regular
15149.0,134,1,248.25000000000003,2,1,2,212,Churned
15150.0,17,10,4172.2300000000005,4,5,5,455,Champions
15152.0,10,13,3492.21,5,5,5,555,Champions
15153.0,31,1,242.46,4,1,2,412,Regular
15154.0,75,1,224.22,2,1,2,212,Churned
15156.0,1,3,649.11,5,4,4,544,Champions
15157.0,4,3,917.87,5,4,4,544,Champions
15159.0,2,28,7490.57,5,5,5,555,Champions
15160.0,357,1,45.0,1,1,1,111,Churned
15163.0,18,2,209.47,4,3,2,432,Regular
15164.0,69,3,785.5,3,4,4,344,Regular
15165.0,373,1,426.3,1,1,3,113,Churned
15167.0,321,1,154.5,1,1,2,112,Churned
15168.0,26,1,51.9,4,1,1,411,Regular
15172.0,9,5,1186.8,5,4,5,545,Champions
15174.0,323,1,110.55,1,1,1,111,Churned
15175.0,72,1,161.62,3,1,2,312,Regular
15178.0,260,1,40.5,1,1,1,111,Churned
15179.0,18,3,903.13,4,4,4,444,Champions
15180.0,367,1,87.5,1,1,1,111,Churned
15181.0,175,1,19.799999999999997,2,1,1,211,Churned
15182.0,154,2,605.85,2,3,4,234,Regular
15184.0,29,2,258.49,4,3,2,432,Regular
15185.0,70,1,37.68,3,1,1,311,Regular
15186.0,14,2,305.75,5,3,3,533,Regular
15187.0,2,9,910.34,5,5,4,554,Champions
15189.0,4,27,1436.1000000000001,5,5,5,555,Champions
15192.0,120,3,462.36,2,4,3,243,Regular
15193.0,61,1,211.85,3,1,2,312,Regular
15194.0,3,15,3297.44,5,5,5,555,Champions
15197.0,11,2,333.15,5,3,3,533,Regular
15198.0,92,2,163.64,2,3,2,232,Regular
15199.0,236,2,81.75,1,3,1,131,Regular
15201.0,87,5,644.46,2,4,4,244,Regular
15203.0,26,6,1685.04,4,5,5,455,Champions
15204.0,357,1,51.3,1,1,1,111,Churned
15205.0,85,2,405.39,2,3,3,233,Regular
15206.0,146,2,53.10000000000001,2,3,1,231,Regular
15208.0,1,5,471.07,5,4,3,543,Regular
15210.0,225,1,201.12,1,1,2,112,Churned
15211.0,60,2,670.9100000000001,3,3,4,334,Regular
15212.0,241,1,62.0,1,1,1,111,Churned
15213.0,319,2,280.95,1,3,2,132,Regular
15214.0,2,8,1380.55,5,5,5,555,Champions
15215.0,47,3,496.04,3,4,3,343,Regular
15216.0,88,1,33.0,2,1,1,211,Churned
15218.0,11,9,1430.58,5,5,5,555,Champions
15219.0,176,1,31.6,2,1,1,211,Churned
15220.0,52,6,1483.23,3,5,5,355,Regular
15223.0,226,2,218.35000000000002,1,3,2,132,Regular
15224.0,358,2,137.33,1,3,2,132,Regular
15225.0,234,1,345.6,1,1,3,113,Churned
15226.0,311,1,121.94999999999999,1,1,1,111,Churned
15227.0,37,5,691.14,3,4,4,344,Regular
15228.0,66,4,1588.09,3,4,5,345,Regular
15230.0,241,1,216.3,1,1,2,112,Churned
15232.0,113,2,139.9,2,3,2,232,Regular
15234.0,277,1,179.0,1,1,2,112,Churned
15235.0,218,12,1938.17,1,5,5,155,Regular
15236.0,299,1,93.05,1,1,1,111,Churned
15237.0,2,4,1133.94,5,4,5,545,Champions
15238.0,29,3,552.71,4,4,4,444,Champions
15239.0,10,2,678.09,5,3,4,534,Regular
15240.0,45,5,944.73,3,4,4,344,Regular
15241.0,67,8,982.03,3,5,4,354,Regular
15243.0,74,1,306.18,2,1,3,213,Churned
15244.0,65,2,428.96999999999997,3,3,3,333,Regular
15245.0,134,3,1190.46,2,4,5,245,Regular
15246.0,238,2,458.1,1,3,3,133,Regular
15247.0,122,1,10.4,2,1,1,211,Churned
15249.0,32,13,5457.52,4,5,5,455,Champions
15252.0,36,2,677.78,3,3,4,334,Regular
15253.0,16,5,599.13,4,4,4,444,Champions
15254.0,127,1,232.32,2,1,2,212,Churned
15255.0,67,1,567.95,3,1,4,314,Regular
15256.0,149,1,98.45,2,1,1,211,Churned
15257.0,283,1,10.2,1,1,1,111,Churned
15258.0,169,2,466.26,2,3,3,233,Regular
15260.0,100,6,1014.1,2,5,4,254,Regular
15261.0,135,1,226.98,2,1,2,212,Churned
15262.0,324,1,161.95000000000002,1,1,2,112,Churned
15263.0,107,1,139.51,2,1,2,212,Churned
15264.0,64,1,321.74,3,1,3,313,Regular
15265.0,151,2,1158.9,2,3,5,235,Regular
15266.0,338,1,79.5,1,1,1,111,Churned
15270.0,118,4,432.25,2,4,3,243,Regular
15271.0,7,15,2087.42,5,5,5,555,Champions
15272.0,57,2,484.11,3,3,3,333,Regular
15274.0,4,2,620.33,5,3,4,534,Regular
15275.0,38,1,441.07,3,1,3,313,Regular
15276.0,66,1,126.81,3,1,1,311,Regular
15277.0,47,1,107.28,3,1,1,311,Regular
15279.0,355,1,240.45,1,1,2,112,Churned
15280.0,172,1,61.22,2,1,1,211,Churned
15281.0,59,9,1933.92,3,5,5,355,Regular
15287.0,22,2,213.69,4,3,2,432,Regular
15288.0,43,5,717.97,3,4,4,344,Regular
15289.0,29,3,607.14,4,4,4,444,Champions
15290.0,5,18,1785.14,5,5,5,555,Champions
15291.0,26,10,918.36,4,5,4,454,Champions
15292.0,201,1,130.14000000000001,1,1,1,111,Churned
15296.0,51,6,2608.34,3,5,5,355,Regular
15297.0,10,3,624.94,5,4,4,544,Champions
15298.0,2,11,2237.7400000000002,5,5,5,555,Champions
15300.0,64,1,372.84,3,1,3,313,Regular
15301.0,51,10,2952.73,3,5,5,355,Regular
15303.0,290,1,459.72,1,1,3,113,Churned
15304.0,61,4,203.00000000000003,3,4,2,342,Regular
15306.0,64,3,733.12,3,4,4,344,Regular
15307.0,96,1,135.10000000000002,2,1,1,211,Churned
15308.0,274,1,234.15,1,1,2,112,Churned
15311.0,1,91,10412.92,5,5,5,555,Champions
15312.0,75,4,711.5500000000001,2,4,4,244,Regular
15314.0,199,1,269.41,1,1,2,112,Churned
15315.0,64,2,234.73999999999998,3,3,2,332,Regular
15318.0,4,1,138.38,5,1,2,512,Regular
15319.0,284,1,113.50000000000001,1,1,1,111,Churned
15320.0,44,1,189.03,3,1,2,312,Regular
15321.0,71,3,1485.38,3,4,5,345,Regular
15322.0,86,1,531.24,2,1,4,214,Churned
15325.0,104,1,120.89,2,1,1,211,Churned
15326.0,334,1,225.85,1,1,2,112,Churned
15327.0,53,1,79.8,3,1,1,311,Regular
15329.0,39,3,840.5500000000001,3,4,4,344,Regular
15332.0,370,3,233.1,1,4,2,142,Regular
15333.0,208,1,154.9,1,1,2,112,Churned
15334.0,157,3,341.72,2,4,3,243,Regular
15335.0,54,1,165.47,3,1,2,312,Regular
15339.0,66,2,535.55,3,3,4,334,Regular
15342.0,130,1,331.62,2,1,3,213,Churned
15343.0,87,1,250.70000000000002,2,1,2,212,Churned
15344.0,1,3,237.68,5,4,2,542,Regular
15345.0,46,1,230.39000000000001,3,1,2,312,Regular
15346.0,333,1,242.34,1,1,2,112,Churned
15347.0,366,1,81.60000000000001,1,1,1,111,Churned
15348.0,72,1,158.04,3,1,2,312,Regular
15349.0,158,2,353.26,2,3,3,233,Regular
15350.0,373,1,115.65,1,1,1,111,Churned
15351.0,12,7,1631.25,5,5,5,555,Champions
15353.0,255,2,448.37,1,3,3,133,Regular
15355.0,29,2,229.35000000000002,4,3,2,432,Regular
15356.0,31,10,2728.95,4,5,5,455,Champions
15358.0,5,22,6433.64,5,5,5,555,Champions
15360.0,40,1,122.5,3,1,1,311,Regular
15361.0,362,1,10.2,1,1,1,111,Churned
15363.0,373,1,286.40000000000003,1,1,2,112,Churned
15364.0,96,2,319.67,2,3,3,233,Regular
15365.0,26,7,1626.96,4,5,5,455,Champions
15366.0,75,2,394.46,2,3,3,233,Regular
15367.0,57,4,1307.6,3,4,5,345,Regular
15368.0,21,1,16.5,4,1,1,411,Regular
15370.0,60,6,1381.02,3,5,5,355,Regular
15373.0,8,9,1264.01,5,5,5,555,Champions
15374.0,129,1,25.200000000000003,2,1,1,211,Churned
15376.0,40,3,1079.25,3,4,4,344,Regular
15379.0,169,7,2592.03,2,5,5,255,Regular
15380.0,9,4,225.04,5,4,2,542,Regular
15381.0,268,1,103.5,1,1,1,111,Churned
15382.0,15,5,3932.16,5,4,5,545,Champions
15384.0,170,2,380.05,2,3,3,233,Regular
15385.0,40,1,148.46,3,1,2,312,Regular
15386.0,186,1,284.58,1,1,2,112,Churned
15388.0,270,1,140.54,1,1,2,112,Churned
15392.0,5,4,823.6899999999999,5,4,4,544,Champions
15393.0,16,2,191.3,4,3,2,432,Regular
15394.0,10,4,1388.8700000000001,5,4,5,545,Champions
15395.0,326,1,90.45,1,1,1,111,Churned
15396.0,113,1,139.18,2,1,2,212,Churned
15397.0,290,1,94.0,1,1,1,111,Churned
15398.0,16,2,1212.29,4,3,5,435,Regular
15399.0,1,3,678.25,5,4,4,544,Champions
15400.0,128,2,50.2,2,3,1,231,Regular
15402.0,149,2,450.27000000000004,2,3,3,233,Regular
15405.0,189,1,31.94,1,1,1,111,Churned
15406.0,31,2,331.79,4,3,3,433,Regular
15407.0,34,4,578.29,3,4,4,344,Regular
15408.0,264,1,169.68,1,1,2,112,Churned
15410.0,84,8,1865.49,2,5,5,255,Regular
15411.0,26,4,1147.24,4,4,5,445,Champions
15412.0,171,1,49.79,2,1,1,211,Churned
15414.0,10,3,552.0600000000001,5,4,4,544,Champions
15415.0,313,1,380.4,1,1,3,113,Churned
15416.0,65,4,2609.7000000000003,3,4,5,345,Regular
15417.0,85,1,495.6,2,1,3,213,Churned
15419.0,25,1,49.699999999999996,4,1,1,411,Regular
15421.0,59,4,915.44,3,4,4,344,Regular
15422.0,323,2,97.7,1,3,1,131,Regular
15423.0,38,1,7.5,3,1,1,311,Regular
15424.0,254,2,124.5,1,3,1,131,Regular
15426.0,19,5,1069.02,4,4,4,444,Champions
15427.0,33,3,1310.22,4,4,5,445,Champions
